commit,branch1,branch2,merge,rework,wasted,extra,merge_commits_count,files_edited_b1,files_edited_b2,files_edited_intersection,files_edited_union,files_add_b1,files_add_b2,files_add_intersection,files_add_union,files_rm_b1,files_rm_b2,files_rm_intersection,files_rm_union,files_changed_b1,files_changed_b2,files_changed_intersection,files_changed_union,lines_add_b1,lines_add_b2,lines_add_intersection,lines_add_union,lines_rm_b1,lines_rm_b2,lines_rm_intersection,lines_rm_union,lines_changed_b1,lines_changed_b2,lines_changed_intersection,lines_changed_union,commits_b1,commits_b2,commits_total,authors_b1,authors_b2,authors_intersection,authors_union,committers_b1,committers_b2,committers_intersection,committers_union,time_total,time_min_total,time_max_total,time_min_branch,time_max_branch,merge_type,project_commits,developer_commits_in_window_of_time,developer_commits_until_merge,developer_no_merges_in_window_of_time,developer_no_merges_until_merge,developer_merges_in_window_of_time,developer_merges_until_merge,project
050ea0fa8dc51d1e722f8e88b7ce9a792474082f,37,1,38,0,0,0,2,13,1,1,13,0,0,0,0,0,0,0,0,13,1,1,13,35,1,0,36,2,0,0,2,37,1,0,38,3,1,4,1,1,0,2,1,1,0,2,1975483,1458524,1824797,-306377,366273,workspace,172,21,154,18,145,3,9,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
284279f61e493bf70a8375eb772d293b9fb5d6bf,3,2,5,0,0,0,5,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,3,1,0,4,0,1,0,1,3,2,0,5,2,1,3,2,1,1,2,2,1,1,2,1906059,1370875,1479410,0,196278,workspace,414,62,299,53,215,9,84,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f3ab4bc2b99e9f7f3917708a9110d6500aa051a0,29,4,33,0,0,0,6,6,1,0,7,0,0,0,0,0,0,0,0,6,1,0,7,16,4,0,20,13,0,0,13,29,4,0,33,5,1,6,3,1,0,4,3,1,0,4,4111523,1515950,3889870,-1386373,2373920,workspace,421,19,303,14,216,5,87,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
cbbadf94c8772337a6489a2d0f636030e2a13d00,34,4,38,0,0,0,10,7,1,1,7,0,0,0,0,0,0,0,0,7,1,1,7,21,4,0,25,13,0,0,13,34,4,0,38,8,1,9,4,1,0,5,4,1,0,5,4112267,63410,4111582,-2838913,4048172,workspace,424,24,305,17,217,7,88,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
5d0aaa0b395c069b76b71a06c60a5292e94c1ef8,20,14,34,0,0,0,11,10,2,2,10,0,0,0,0,0,0,0,0,10,2,2,10,11,8,0,19,9,6,0,15,20,12,0,32,5,1,6,2,1,0,3,2,1,0,3,440092,298921,349444,-7686,50523,workspace,328,147,255,114,203,33,52,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
69ccb949168d1f1a37c3a9213daf806a344226a6,14,77,91,0,0,0,13,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,8,56,0,64,6,21,0,27,12,75,0,87,2,1,3,2,1,0,3,2,1,0,3,135193,61498,90648,0,141171,workspace,330,152,256,118,203,34,53,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
06fe6706f1b0655185248cc0c1ee3d2e187ec07d,124,35,157,2,0,0,15,3,1,1,3,0,0,0,0,0,0,0,0,3,1,1,3,82,12,0,94,42,23,2,63,118,35,2,151,7,2,9,3,1,1,3,3,1,1,3,148120,136070,143203,73010,193726,workspace,336,155,258,119,203,36,55,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
88099bb59a1b0d8bbb8c20e440f25f905974e8b7,13,10,23,0,0,0,16,5,1,0,6,0,0,0,0,0,0,0,0,5,1,0,6,5,5,0,10,8,5,0,13,13,10,0,23,3,1,4,1,1,0,2,1,1,0,2,82918,19032,48535,-28196,29503,workspace,6434,141,3969,111,3640,30,329,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
3f095ad40bf3e4b73f140bafe5c7fccda4c26d7c,2360,26,2385,1,0,0,18,135,1,1,135,12,0,0,12,0,0,0,0,147,1,1,147,1814,14,1,1827,546,12,0,558,2349,26,1,2374,80,1,81,4,1,1,4,4,1,1,4,947867,502440,946030,0,901369,workspace,6582,129,4095,108,3751,21,344,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e42f3465164e7d4776c771cc36b1cc1ebfec3651,2,59,61,0,0,0,19,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0,3,1,42,0,43,1,17,0,18,2,59,0,61,1,2,3,1,1,1,1,1,1,1,1,25748,17956,25653,-542,7697,branch,2193,186,524,181,507,5,17,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8660958b2add3dba83f84d3f8845a029b672bbe7,427,20,443,4,0,0,20,13,4,4,13,0,0,0,0,0,0,0,0,13,4,4,13,266,20,4,282,161,0,0,161,391,20,4,407,52,1,53,7,1,1,7,7,1,1,7,6330439,5248846,5527761,0,5361950,workspace,390,78,286,58,212,20,74,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
40175cfc59cfaaf1ec159cdf5ff580fc6d3b2f0a,20,55,55,20,20,0,21,4,4,4,4,0,1,0,1,0,0,0,0,4,5,4,5,20,55,20,55,0,0,0,0,20,55,20,55,2,1,3,2,1,0,3,2,1,0,3,2512498,802678,2446717,-1644039,2725632,workspace,392,79,287,72,212,7,75,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
d39b2207f98e8a6c6f91b0498c183069a0aa7c97,871,3,873,1,0,0,24,17,1,1,17,2,0,0,2,0,0,0,0,19,1,1,19,638,3,1,640,233,0,0,233,836,3,1,838,147,1,148,20,1,0,21,20,1,0,21,36617307,391155,36617301,-543823,36226146,workspace,396,29,289,19,212,10,77,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
fdc81be7d266c082e8870b2f6a8d3243fa271184,2385,3,2388,0,0,0,26,135,1,1,135,12,0,0,12,0,0,0,0,147,1,1,147,1827,0,0,1827,558,3,0,561,2374,3,0,2377,82,1,83,4,1,1,4,4,1,1,4,948000,32081,947867,-12580,915786,workspace,6584,130,4096,108,3751,22,345,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
36c6c9e49cfdfa63e6044dd6303e682999ac8fd2,1,124,125,0,0,0,27,1,8,1,8,0,2,0,2,0,0,0,0,1,10,1,10,1,100,0,101,0,24,0,24,1,124,0,125,1,39,40,1,14,0,15,1,10,0,11,25574693,2044188,25085194,-1564540,23041006,workspace,437,2,3,1,2,1,1,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8bed1acf2271c84ae564d6f0b9adcdc4d5c71d26,0,1,1,0,0,0,28,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,2,1,1,0,2,1,1,1,1,1495778,633,1080865,-1080232,1080232,workspace,409,0,296,0,214,0,82,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
1ad296dc69d0e901ce26d446b57758feea5a52c6,459,8,467,0,0,0,29,29,1,1,29,8,0,0,8,0,0,0,0,37,1,1,37,311,3,0,314,148,5,0,153,457,8,0,465,45,1,46,3,1,0,4,3,1,0,4,457786,9632,457584,-2506,447952,workspace,6586,11,4097,4,3751,7,346,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
244cd5644b44f43722530379138bd7bb9cbace9b,7459,1696,9118,30,129,97,32,121,77,46,152,29,0,0,29,1,0,0,1,151,77,46,182,5653,1043,2,6694,1806,653,16,2443,7388,1696,18,9066,355,14,369,19,2,2,19,19,1,1,19,10311605,1251925,10303955,1111668,34709905,branch,6601,10,4109,4,3762,6,347,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f3d3f64d31a4ed90b54762feda13f7c5cb67b7cd,10,192,202,0,0,0,33,0,7,0,7,1,2,0,3,0,0,0,0,1,9,0,10,10,133,0,143,0,59,0,59,10,185,0,195,1,47,48,1,12,0,13,1,11,0,12,31001817,831033,30164367,-293193,29333334,branch,223,0,2,0,1,0,1,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
40cc09ff5797668e407242f42e9594fa0641c6e4,103,8,111,0,0,0,35,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,65,4,0,69,38,4,0,42,89,6,0,95,2,2,4,2,1,1,2,2,1,1,2,274980,271410,274918,497,251367,workspace,313,96,248,84,202,12,46,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b766694c0b93b17bccf42a9cb59e1d2a38a53554,4,2,6,0,0,0,40,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,4,2,0,0,2,3,2,0,5,2,1,3,2,1,0,3,2,1,0,3,1108085,882046,1107632,-96416,225586,workspace,368,79,276,68,211,11,65,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
293e847b76eada99c53ca7699ce5b35ded79b9e0,6,2,7,1,0,0,41,2,1,1,2,0,0,0,0,0,0,0,0,2,1,1,2,4,2,1,5,2,0,0,2,5,2,1,6,4,1,5,3,1,1,3,3,1,1,3,1108151,882435,1108085,-96027,225650,workspace,370,79,277,68,211,11,66,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ce7287cfd92d374f714da57e24bd42d73891d5b6,4,6,10,0,0,0,43,1,2,1,2,0,0,0,0,0,0,0,0,1,2,1,2,2,4,0,6,2,2,0,4,4,6,0,10,2,3,5,2,1,1,2,2,1,1,2,1368408,979399,1367676,0,389362,workspace,378,4,280,1,211,3,69,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
1ad9e62c637495f6dad7ef56f8e5c7e062084def,97,26,122,2,0,0,44,4,1,1,4,0,0,0,0,0,0,0,0,4,1,1,4,51,13,1,63,46,13,0,59,77,13,1,89,25,1,26,6,1,1,6,6,1,1,6,2924590,1944935,2924471,0,2792046,workspace,380,4,281,1,211,3,70,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ddf17ce3dfff35c5e3ff0b4e90ef9533ecb218c8,122,4,126,0,0,0,45,4,1,1,4,0,0,0,0,0,0,0,0,4,1,1,4,63,4,0,67,59,0,0,59,89,4,0,93,27,2,29,6,1,1,6,6,1,1,6,2924681,2570428,2924590,468444,2792165,workspace,383,4,282,1,211,3,71,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
7e91df709abffc08b41e9fc5b437fb049898cc13,39,2,41,0,0,0,46,2,1,1,2,0,0,0,0,0,0,0,0,2,1,1,2,22,1,0,23,17,1,0,18,26,2,0,28,11,1,12,2,1,1,2,2,1,1,2,1368757,979265,1368618,0,390304,workspace,385,4,283,1,211,3,72,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
133a7e04074ba83176ca22ed4a18818263340f84,126,6,132,0,0,0,47,4,1,1,4,0,0,0,0,0,0,0,0,4,1,1,4,67,3,0,70,59,3,0,62,93,3,0,96,32,1,33,6,1,1,6,6,1,1,6,2926527,2101048,2924820,0,2792395,workspace,387,4,284,1,211,3,73,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
5a9ca2617289d59e4de619a7746f04d0b9e70473,142,3,145,0,0,0,48,109,1,1,109,0,0,0,0,0,0,0,0,109,1,1,109,129,2,0,131,13,1,0,14,142,3,0,145,3,1,4,2,1,0,3,2,1,0,3,352746,235539,350313,-113554,114774,workspace,6498,118,4022,101,3684,17,338,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2d4df824cd1af46f63cb6aeaa1deb40344b5552b,15,113,128,0,0,0,50,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,11,77,0,88,4,36,0,40,15,112,0,127,2,1,3,2,1,1,2,2,1,1,2,422261,170027,422214,0,256403,workspace,340,151,260,134,203,17,57,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
de2e524e7df0a9d4159f2794deaa2e1847c87d46,128,55,183,0,0,0,51,2,6,0,8,0,0,0,0,0,0,0,0,2,6,0,8,88,43,0,131,40,12,0,52,127,55,0,182,4,2,6,2,1,1,2,2,1,1,2,422316,173140,422261,231,256450,workspace,343,151,261,134,203,17,58,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
aad70de992f15aa87ed0d6be297b3c02b49ff847,184,3,187,0,0,0,52,7,1,1,7,0,0,0,0,0,0,0,0,7,1,1,7,126,2,0,128,58,1,0,59,168,3,0,171,26,2,28,7,1,0,8,7,1,0,8,5474704,775487,5474618,-10973,4716254,workspace,316,96,249,84,202,12,47,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
16a172d79ca6e8b2aa77016c95654e4181ffea37,11,8,19,0,0,0,53,2,2,1,3,0,0,0,0,0,0,0,0,2,2,1,3,6,6,0,12,5,2,0,7,9,8,0,17,7,1,8,3,1,1,3,3,1,1,3,300173,1426,251515,-249941,250089,workspace,318,103,250,90,202,13,48,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ef963c30605d7f0558b9cfbf7183f0aa4aad688e,198,102,300,0,0,0,54,9,3,1,11,0,0,0,0,0,0,0,0,9,3,1,11,143,58,0,201,55,44,0,99,197,102,0,299,9,4,13,2,1,1,2,2,1,1,2,1994478,849910,1708685,623343,1542874,workspace,350,96,264,83,205,13,59,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ff0db28a2c81dd086e75ff15a749a2fbb8405ad2,19,1,20,0,0,0,56,3,1,1,3,0,0,0,0,0,0,0,0,3,1,1,3,15,0,0,15,4,1,0,5,19,1,0,20,7,1,8,4,1,0,5,4,1,0,5,281955,254060,274588,0,873381,workspace,308,85,246,73,202,12,44,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8aa617238042ce8605863e4526e8f5002647fd97,39,256,295,0,0,0,57,1,5,0,6,0,3,0,3,0,0,0,0,1,8,0,9,26,252,0,278,13,4,0,17,37,256,0,293,1,1,2,1,1,1,1,1,1,1,1,190873,101353,190779,-89426,89426,branch,3896,90,2154,87,2094,3,60,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e3d19bf1cd60abd7a1d50e484338491ae4756bf6,35,23,58,0,0,0,62,2,4,1,5,0,0,0,0,0,0,0,0,2,4,1,5,24,12,0,36,11,11,0,22,35,23,0,58,1,1,2,1,1,0,2,1,1,0,2,210235,172866,208503,-35637,35637,workspace,4374,48,2606,44,2527,4,79,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b49ab06e9677cba05746f77a66c161603493895c,31,357,388,0,0,0,65,10,5,2,13,0,3,0,3,0,0,0,0,10,8,2,16,14,320,0,334,17,37,0,54,31,356,0,387,8,2,10,2,1,0,3,2,1,0,3,175111,34681,127538,-12547,92858,workspace,6440,129,3973,112,3643,17,330,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2f9ba8e7663fd492b46ab219a55b98d720cc9aa8,36,27,63,0,0,0,66,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,18,12,0,30,18,15,0,33,21,23,0,44,6,1,7,2,1,0,3,2,1,0,3,273349,23649,272530,-202175,248881,workspace,362,116,273,101,211,15,62,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
5e9fad4cafe45a883001dcd41e701b3453e08337,63,16,79,0,0,0,67,2,1,1,2,0,0,0,0,0,0,0,0,2,1,1,2,30,9,0,39,33,7,0,40,44,16,0,60,8,1,9,3,1,0,4,3,1,0,4,273470,181655,273349,-44169,91694,workspace,364,116,274,101,211,15,63,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
edb0bcc04f330042a7b7f73e2806c534b9869e62,132,31,163,0,0,0,68,0,2,0,2,0,0,0,0,1,0,0,1,1,2,0,3,0,19,0,19,132,12,0,144,132,31,0,163,1,1,2,1,1,0,2,1,1,0,2,81251,61752,77146,-15394,15394,workspace,6097,78,3682,73,3385,5,297,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
eb508c1330c631330463b95f4034a8dcd300a641,3,6,9,0,0,0,70,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,3,4,0,7,0,2,0,2,3,6,0,9,1,1,2,1,1,0,2,1,1,0,2,47050,18157,45516,-27359,27359,workspace,9553,0,6256,0,5693,0,563,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
237c10992e4cf22a8dd64b385fc44168468021c6,129,13,142,0,0,0,74,109,2,2,109,0,0,0,0,0,0,0,0,109,2,2,109,117,12,0,129,12,1,0,13,129,13,0,142,1,1,2,1,1,0,2,1,1,0,2,350313,336794,349093,-12299,12299,workspace,6496,117,4021,101,3684,16,337,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b16e1628d413f2a1ac1748ab78494d60407ecdae,3,8,11,0,0,0,76,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,2,6,0,8,1,2,0,3,3,8,0,11,4,1,5,1,1,0,2,1,1,0,2,75451,48456,74871,-22759,26415,workspace,9538,0,6242,0,5680,0,562,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
06a3e6a03f8cdef118bea59c45230b80b9534b19,1,9,10,0,0,0,77,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0,3,1,7,0,8,0,2,0,2,1,9,0,10,1,1,2,1,1,0,2,1,1,0,2,34831,19817,34770,-14953,14953,workspace,7156,0,4530,0,4122,0,408,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
da056191182777c4e4e951d3aae49c6428677fc7,580,28,608,0,0,0,80,28,1,1,28,5,0,0,5,1,0,0,1,34,1,1,34,395,17,0,412,185,11,0,196,580,26,0,606,41,2,43,4,1,0,5,4,1,0,5,1301754,225661,1040833,62773,882457,workspace,6493,131,4019,115,3683,16,336,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e548b8df072c4eecfeb43f94c6517c35d5eba30c,91,566,657,0,0,0,85,11,5,0,16,0,1,0,1,0,0,0,0,11,6,0,17,44,356,0,400,47,210,0,257,91,539,0,630,10,6,16,1,1,0,2,1,1,0,2,254697,224180,254107,174193,216480,workspace,7145,0,4522,0,4117,0,405,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
0ab594bc47191d03db16388ad2691da8f627984b,42,10,52,0,0,0,87,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2,42,10,0,52,0,0,0,0,42,10,0,52,2,1,3,2,1,0,3,2,1,0,3,2334903,530109,1039848,-141492,509739,workspace,201,30,174,26,157,4,17,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
627f9344b38c38c8c60c03a780d2a90ec7e33660,21,9,30,0,0,0,89,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,14,9,0,23,7,0,0,7,21,9,0,30,6,2,8,3,1,0,4,3,1,0,4,961961,91675,690468,0,676340,workspace,302,73,243,63,202,10,41,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f32abb9617f8b1cc8defe493b94ccf4d4e79600b,11,6,17,0,0,0,90,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,10,4,0,14,1,2,0,3,11,6,0,17,4,1,5,2,1,0,3,2,1,0,3,490163,230641,487820,0,271493,workspace,304,76,244,66,202,10,42,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
0081fa9306e0fb4f923020596d23c642aac67945,17,4,21,0,0,0,91,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,4,14,2,0,16,3,2,0,5,17,4,0,21,6,1,7,3,1,0,4,3,1,0,4,490915,35805,490163,-180522,454358,workspace,306,78,245,67,202,11,43,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
513c4388c33da622041376f5569ecb245a161615,59,2,61,0,0,0,93,7,1,1,7,0,0,0,0,0,0,0,0,7,1,1,7,48,1,0,49,11,1,0,12,56,2,0,58,14,1,15,3,1,0,4,3,1,0,4,4905631,64739,4903851,-557047,4839112,workspace,269,54,224,46,194,8,30,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e2659a46db3e3b118fe491bf5fd0cdae0268ef90,21,53,74,0,0,0,94,6,2,0,8,0,0,0,0,0,0,0,0,6,2,0,8,14,41,0,55,7,12,0,19,21,53,0,74,4,1,5,2,1,1,2,3,1,1,3,136131,41226,100343,-59117,88180,workspace,7151,0,4526,0,4119,0,407,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
63ac9416c8c79e047a6d25c1894d83b3e8394541,4,4,8,0,0,0,96,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,2,4,0,6,2,0,0,2,4,4,0,8,2,1,3,2,1,0,3,2,1,0,3,969158,34313,969001,0,964991,workspace,278,65,231,60,199,5,32,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
4d9a73d767b200a0cf43eeab7fc114c106f7b37f,1,2,3,0,0,0,100,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,0,1,1,2,0,3,2,2,4,2,1,1,2,2,1,1,2,1240315,1210003,1240158,243989,274195,workspace,283,40,233,37,199,3,34,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
028a605bf80fbdd54ed22cab56b2ce88cde2d89c,933,20,953,0,0,0,101,7,2,0,9,1,0,0,1,0,0,0,0,8,2,0,10,931,16,0,947,2,4,0,6,933,20,0,953,3,1,4,1,1,0,2,1,1,0,2,59721,57104,59049,0,4515,workspace,6524,105,4047,91,3708,14,339,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
319a56aefcb58bf2b1f702367205f1df0b88ee5e,54,40,94,0,0,0,102,3,2,0,5,0,0,0,0,0,0,0,0,3,2,0,5,42,21,0,63,12,19,0,31,54,40,0,94,2,1,3,1,1,0,2,1,1,0,2,176154,96932,172321,-75257,75389,workspace,7103,0,4499,0,4096,0,403,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
fe66122b61f446aca112eeefcd090e33bf1a8f0c,134,54,188,0,0,0,105,7,2,0,9,0,0,0,0,0,0,0,0,7,2,0,9,103,47,0,150,31,7,0,38,133,54,0,187,5,2,7,2,1,0,3,2,1,0,3,491312,189439,491293,-283039,302858,workspace,6045,66,3633,58,3338,8,295,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
db47cc2140fe29d43d7601319a53e1dab696db53,30,73,103,0,0,0,106,5,1,0,6,0,0,0,0,0,0,0,0,5,1,0,6,15,38,0,53,15,35,0,50,30,73,0,103,3,1,4,1,1,0,2,1,1,0,2,26896,9725,24675,-2413,14950,workspace,6544,113,4063,100,3722,13,341,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
45df87cf15b36815c28ea6306a380e673bcd0e68,229,34,262,1,0,0,107,5,2,2,5,5,0,0,5,1,0,0,1,11,2,2,11,182,30,1,211,47,4,0,51,229,34,1,262,16,1,17,2,1,1,2,2,1,1,2,226321,178853,185754,-6901,53284,workspace,6471,151,4001,134,3668,17,333,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2725ad3be5e97f7c38660e5bc26d850faa06f9e9,98,2,100,0,0,0,109,4,1,0,5,0,0,0,0,0,0,0,0,4,1,0,5,51,1,0,52,47,1,0,48,98,2,0,100,4,1,5,2,1,1,2,2,1,1,2,14788,210,14758,-1440,14548,workspace,6546,114,4064,100,3722,14,342,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
89d399b6b1c6d424f1cad862b8e38be8c414cda9,55,2,57,0,0,0,110,6,1,0,7,0,0,0,0,0,0,0,0,6,1,0,7,41,1,0,42,14,1,0,15,55,2,0,57,3,1,4,2,1,0,3,2,1,0,3,49422,41556,48569,0,41668,workspace,6474,153,4003,135,3669,18,334,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
7c977fe097ac27657745db3194cad42c9844fbc5,129,3,132,0,0,0,112,5,1,1,5,1,0,0,1,0,0,0,0,6,1,1,6,99,3,0,102,30,0,0,30,125,3,0,128,20,1,21,7,1,0,8,6,1,0,7,14848384,184885,14847781,-2602793,14662896,workspace,207,75,178,65,160,10,18,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
a349814665bbd2298acc367cd5485b983313a05d,62,67,129,0,0,0,114,11,2,0,13,0,0,0,0,0,0,0,0,11,2,0,13,38,40,0,78,24,27,0,51,62,66,0,128,7,1,8,1,1,0,2,1,1,0,2,283346,261177,281690,0,238773,workspace,7123,0,4510,0,4106,0,404,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
24bfc8274e3b5eec3904e8a41f63183a23c56918,188,32,218,4,0,0,115,9,1,1,9,0,0,0,0,0,0,0,0,9,1,1,9,150,18,2,166,38,14,0,52,187,24,2,209,8,2,10,3,1,1,3,3,1,1,3,491325,185770,491312,-286708,305839,workspace,6048,67,3634,58,3338,9,296,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b3c1a89cdf8fe7fd919d4ccc63aeb19af3273f96,16,18,34,0,0,0,117,2,7,0,9,0,0,0,0,0,0,0,0,2,7,0,9,8,5,0,13,8,13,0,21,16,13,0,29,1,1,2,1,1,1,1,1,1,1,1,34303,2358,32419,-30061,30061,branch,2115,129,447,125,431,4,16,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9746938d0649ee5ce2bf0ab88af6bf91645b086d,329,244,573,0,0,0,120,22,5,0,27,2,0,0,2,0,0,0,0,24,5,0,29,229,132,0,361,100,112,0,212,329,243,0,572,11,9,20,4,1,0,5,2,2,0,4,219987,156041,165176,105131,114995,workspace,11918,0,7646,0,7037,0,609,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
582169cdca1488ebafc2aa989d50faf1576eee7c,24,47,71,0,0,0,123,2,2,0,4,0,0,0,0,0,0,0,0,2,2,0,4,11,34,0,45,13,13,0,26,24,46,0,70,3,2,5,1,1,0,2,1,1,0,2,54443,51371,52275,1467,27990,workspace,9506,0,6220,0,5662,0,558,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
6dbf8bab072f82383d3e638bf76d15a521064e92,71,2,73,0,0,0,124,4,1,0,5,0,0,0,0,0,0,0,0,4,1,0,5,45,1,0,46,26,1,0,27,70,2,0,72,6,1,7,2,1,0,3,3,1,1,3,58495,41212,54443,-8692,13231,workspace,9508,0,6221,0,5662,0,559,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
50ca8c85d9abfb7918cb78015bcc6d6fec02ce75,11,5,16,0,0,0,125,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,8,4,0,12,3,1,0,4,8,5,0,13,3,1,4,1,1,0,2,1,1,0,2,385259,215653,318347,-102694,317541,workspace,195,68,171,64,156,4,15,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8b09d954f995f5b054e0cb9334f69369fc567338,129,33,162,0,0,0,130,5,1,0,6,0,0,0,0,0,0,0,0,5,1,0,6,103,25,0,128,26,8,0,34,129,33,0,162,7,1,8,2,1,0,3,2,1,0,3,159110,140827,155112,0,220420,workspace,5439,159,3287,107,3076,52,211,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
fd9ec835ec1447fb6040ee63a1fa8ee13b19d555,15,19,34,0,0,0,131,3,3,0,6,0,0,0,0,0,0,0,0,3,3,0,6,14,14,0,28,1,5,0,6,15,19,0,34,2,2,4,2,1,0,3,2,1,0,3,323700,321256,323008,-1732,4304,workspace,6975,0,4415,0,4032,0,383,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
717e16660d1ee83f690b35d0aa9b60c8ac9d6b61,655,22161,22814,1,2,0,132,5,128,5,128,5,65,0,70,0,79,0,79,10,272,5,277,653,12254,0,12907,2,9906,1,9907,655,22088,1,22742,33,870,903,2,32,0,34,2,31,0,33,30407056,30329946,30333730,30183414,30296218,branch,4969,3,13,2,12,1,1,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9bd1da122a72a9f3f3b5800a19542327353e897f,337,46,383,0,0,0,133,42,8,0,50,0,0,0,0,1,0,0,1,43,8,0,51,204,24,0,228,133,19,0,152,336,42,0,378,16,2,18,3,1,0,4,4,1,0,5,187242,165549,182476,88059,155984,workspace,7388,0,4644,0,4220,0,424,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
