commit,branch1,branch2,merge,rework,wasted,extra,merge_commits_count,files_edited_b1,files_edited_b2,files_edited_intersection,files_edited_union,files_add_b1,files_add_b2,files_add_intersection,files_add_union,files_rm_b1,files_rm_b2,files_rm_intersection,files_rm_union,files_changed_b1,files_changed_b2,files_changed_intersection,files_changed_union,lines_add_b1,lines_add_b2,lines_add_intersection,lines_add_union,lines_rm_b1,lines_rm_b2,lines_rm_intersection,lines_rm_union,lines_changed_b1,lines_changed_b2,lines_changed_intersection,lines_changed_union,commits_b1,commits_b2,commits_total,authors_b1,authors_b2,authors_intersection,authors_union,committers_b1,committers_b2,committers_intersection,committers_union,time_total,time_min_total,time_max_total,time_min_branch,time_max_branch,merge_type,project_commits,developer_commits_in_window_of_time,developer_commits_until_merge,developer_no_merges_in_window_of_time,developer_no_merges_until_merge,developer_merges_in_window_of_time,developer_merges_until_merge,project
923c5e93a90a6eddde3ab8589fc393da95bbc489,1110,16,1126,0,0,0,3833,54,3,0,57,3,0,0,3,0,0,0,0,57,3,0,60,842,11,0,853,268,5,0,273,1088,16,0,1104,52,1,53,15,1,0,16,13,1,0,14,687285,10370,683425,-274559,673055,workspace,0,3062,0,1152,0,1910,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
14c948987f0b5128af4dcf9864cf5fa62977c401,1083,405,1488,0,0,0,3834,40,15,7,48,1,0,0,1,1,0,0,1,42,15,7,50,692,199,0,891,391,206,0,597,1060,400,0,1460,82,7,89,16,1,0,17,17,1,0,18,884983,16156,857613,299,1129709,workspace,0,4539,0,1455,0,3084,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
26316ffa7dc55fc191d7a981782685f5de961c20,250,216,466,0,0,0,3835,16,2,0,18,1,3,0,4,0,0,0,0,17,5,0,22,182,153,0,335,68,63,0,131,243,216,0,459,17,1,18,6,1,0,7,6,1,0,7,415060,79662,170606,0,1555920,workspace,0,3755,0,1300,0,2455,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
0416ea9f743fcbf40f6caabed13df56a18a4ab41,424,4,428,0,0,0,3836,24,1,0,25,0,0,0,0,0,0,0,0,24,1,0,25,213,4,0,217,211,0,0,211,419,4,0,423,13,1,14,4,1,0,5,4,1,0,5,76546,12559,75891,0,917647,workspace,0,4542,0,1455,0,3087,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
27faa6cccd8dc0c9345c73c424cb7f80dfb061e6,695,10,705,0,0,0,3837,32,2,0,34,1,0,0,1,1,0,0,1,34,2,0,36,367,7,0,374,328,3,0,331,690,10,0,700,38,2,40,10,1,0,11,10,1,0,11,265546,56862,264633,125,235080,workspace,0,4544,0,1455,0,3089,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
cd0c5135ab2291aaa5410ac919bad3fc87249a4a,3570,22,3592,0,0,0,3838,75,3,1,77,15,0,0,15,0,0,0,0,90,3,1,92,2686,18,0,2704,884,4,0,888,3464,22,0,3486,148,1,149,26,1,1,26,25,1,1,25,1642083,422593,1634996,0,2350744,workspace,0,1049,0,696,0,353,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4324bd237c3147fc153ba5046c211f03e8ac956a,1078,44,1122,0,0,0,3839,73,6,0,79,5,0,0,5,0,0,0,0,78,6,0,84,626,22,0,648,452,22,0,474,1063,44,0,1107,24,1,25,8,1,0,9,8,1,0,9,664401,36089,664325,0,2049639,workspace,0,3759,0,1301,0,2458,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ca40ef6029c1b4f2984e767b6c335dca6d637388,1122,55,1177,0,0,0,3840,79,2,2,79,5,0,0,5,0,0,0,0,84,2,2,84,648,47,0,695,474,8,0,482,1107,50,1,1156,26,2,28,9,1,0,10,9,1,0,10,664556,127997,664401,19748,2049715,workspace,0,3760,0,1301,0,2459,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
70f6f56e9dde0d0eb1a51e70c051b8fa3ba9535f,594,108,701,1,0,0,3841,33,5,2,36,1,0,0,1,0,0,0,0,34,5,2,37,407,63,1,469,187,45,0,232,573,108,2,679,44,4,48,12,1,0,13,11,1,0,12,503181,486619,498475,438130,455599,workspace,0,4528,0,1455,0,3073,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4286f43025149cf44207c3ad98e4a1f068520ada,697,194,890,1,0,0,3842,35,8,3,40,3,0,0,3,0,0,0,0,38,8,3,43,510,139,0,649,187,55,1,241,687,192,1,878,38,5,43,8,3,2,9,7,2,2,7,97613,87914,94593,84615,3636000,branch,0,1053,0,699,0,354,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6d6b11e793a2d1a106238a2838f5df1d3124217b,234,29,263,0,0,0,3844,21,5,0,26,3,0,0,3,0,0,0,0,24,5,0,29,155,10,0,165,79,19,0,98,234,29,0,263,22,1,23,9,1,0,10,9,1,0,10,439847,72283,439672,0,603282,workspace,0,2830,0,1094,0,1736,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
63e7016566f382ff59fe724d09d556022c897222,744,25,769,0,0,0,3846,20,2,0,22,7,0,0,7,3,0,0,3,30,2,0,32,491,13,0,504,253,12,0,265,743,25,0,768,19,2,21,7,2,1,8,5,1,0,6,160049,13954,156356,221,222843,branch,0,2636,0,1043,0,1593,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
00820f921d8fcaa031e561ee641c50e77a909670,6804,186,6990,0,0,0,3847,119,12,8,123,2,0,0,2,0,0,0,0,121,12,8,125,2458,90,0,2548,4346,96,0,4442,6236,184,0,6420,36,4,40,10,1,1,10,8,1,1,8,500481,45450,440855,40,439584,workspace,0,2620,0,1043,0,1577,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
5352e5e75da94100f45df3adfaec124042d48b4b,456,25,481,0,0,0,3848,28,3,0,31,0,0,0,0,0,0,0,0,28,3,0,31,240,12,0,252,216,13,0,229,451,23,0,474,22,1,23,8,1,1,8,8,1,1,8,100113,24458,99083,0,940839,workspace,0,4546,0,1455,0,3091,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
3fabae742567ecc060618c23d5fc01518fe96e60,149,3,152,0,0,0,3849,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,4,143,2,0,145,6,1,0,7,149,3,0,152,6,1,7,4,1,0,5,4,1,0,5,74942,59971,72654,0,71060,workspace,0,4378,0,1423,0,2955,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a6548a47a5548b4b43510c548a9418673ab751de,1039,8,1047,0,0,0,3850,52,1,1,52,1,0,0,1,1,0,0,1,54,1,1,54,606,4,0,610,433,4,0,437,1029,8,0,1037,79,1,80,17,1,0,18,18,1,0,19,714820,16160,710734,0,769918,workspace,0,4548,0,1455,0,3093,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
8ad31f9aa3111e079dd5024e8f6b069abb564b81,368,16,384,0,0,0,3851,13,1,0,14,0,0,0,0,0,0,0,0,13,1,0,14,239,8,0,247,129,8,0,137,361,16,0,377,20,1,21,6,1,0,7,7,1,0,8,255798,186818,248683,0,302755,workspace,0,4345,0,1419,0,2926,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
d60d54ddb394bce457c87fee5474421db65811ab,16,2821,2837,0,0,0,3853,2,80,0,82,0,4,0,4,0,1,0,1,2,85,0,87,8,1943,0,1951,8,878,0,886,16,2775,0,2791,1,100,101,1,20,0,21,1,19,0,20,906303,165218,896690,0,978873,workspace,0,2,0,1,0,1,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
e2b99b13131b5d0fd6fae6d55892c2ebb327d438,201,10,211,0,0,0,3854,32,2,0,34,0,0,0,0,0,0,0,0,32,2,0,34,125,8,0,133,76,2,0,78,201,9,0,210,8,1,9,5,1,0,6,5,1,0,6,327336,316183,322914,-6731,223977,workspace,0,4573,0,1463,0,3110,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
18c9debe602db71712b48b1c6fc521270109b53d,3007,3,3010,0,0,0,3855,158,1,1,158,4,0,0,4,2,0,0,2,164,1,1,164,1479,2,0,1481,1528,1,0,1529,2944,3,0,2947,122,1,123,22,1,0,23,21,1,0,22,1320172,740662,1318712,0,1316618,workspace,0,4596,0,1465,0,3131,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
eb8263bdc9d302460f7785a911493c8d6a331ebf,1492,9,1501,0,0,0,3856,58,7,0,65,4,0,0,4,2,0,0,2,64,7,0,71,886,1,0,887,606,8,0,614,1450,9,0,1459,76,1,77,16,1,0,17,16,1,0,17,772562,1280,772094,0,1101869,workspace,0,4597,0,1465,0,3132,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
fa6b405f059444840eaa5022241cd29421bff994,258,8,266,0,0,0,3858,0,1,0,1,2,0,0,2,0,0,0,0,2,1,0,3,258,4,0,262,0,4,0,4,258,8,0,266,2,1,3,2,1,0,3,2,1,0,3,174044,28447,173651,-92896,145204,workspace,0,3038,0,1149,0,1889,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
eef8a67abfe1453cd41270a071a8ada464208168,17,6,23,0,0,0,3859,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,12,3,0,15,5,3,0,8,17,6,0,23,4,1,5,2,1,0,3,2,1,0,3,262547,52466,64659,0,12923,workspace,77,1069,21,566,56,503,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
d4cda964d29e370a4b433334b7fe4dcd9fe8b0c6,6,161,167,0,0,0,3860,1,1,0,2,0,2,0,2,0,0,0,0,1,3,0,4,3,161,0,164,3,0,0,3,6,161,0,167,2,1,3,2,1,1,2,2,1,1,2,198161,197888,198120,-232,210313,workspace,79,1071,22,567,57,504,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
271e40a98984965b666eff4a0e5540fe987236c8,63,2,65,0,0,0,3861,13,1,0,14,0,0,0,0,0,0,0,0,13,1,0,14,40,1,0,41,23,1,0,24,63,2,0,65,10,1,11,4,1,0,5,3,1,0,4,307617,59626,257339,-99136,197713,workspace,0,4835,0,1492,0,3343,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
177433ad22d6b386fec10a92a14cd8472ea02f41,1486,287,1773,0,0,0,3862,105,12,8,109,1,0,0,1,4,0,0,4,110,12,8,114,787,161,0,948,699,126,0,825,1470,282,0,1752,74,13,87,14,1,1,14,12,1,1,12,588043,105228,586445,87340,1100328,workspace,0,4671,0,1471,0,3200,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1ad3d4e1261f4a444d982a1470c257c78233bda3,3828,528,4356,0,0,0,3863,152,63,30,185,8,0,0,8,9,0,0,9,169,63,30,202,2068,262,0,2330,1760,266,0,2026,3779,528,0,4307,114,4,118,18,1,1,18,15,1,1,15,723564,7699,702399,743,1216282,workspace,0,1363,0,894,0,469,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1d991f6f18df9ef46c0f3df5b0dbbe11f52a927d,116,2,118,0,0,0,3866,7,1,0,8,0,0,0,0,0,0,0,0,7,1,0,8,88,0,0,88,28,2,0,30,115,2,0,117,6,1,7,3,1,0,4,3,1,0,4,132204,39641,112979,0,1175272,workspace,0,4686,0,1471,0,3215,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
12a7712abd49079cbd128caab8904684c7563fff,46263,11,46273,1,0,0,3867,487,1,1,487,97,0,0,97,68,0,0,68,652,1,1,652,29371,4,0,29375,16892,7,1,16898,45151,11,1,45161,860,1,861,81,1,1,81,70,1,1,70,13208106,160306,13142912,0,13199592,workspace,0,2992,0,1140,0,1852,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
bc561b4b7d6a3f71649d37d5eb9047c29efa2b13,752,51,803,0,0,0,3868,48,4,3,49,1,0,0,1,0,0,0,0,49,4,3,50,439,48,0,487,313,3,0,316,747,51,0,798,19,2,21,8,1,0,9,8,1,0,9,74737,27648,73634,1176,91534,workspace,0,565,0,314,0,251,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6acdb1fab7703c644df2029a4ce05fb380b8a50b,3540,8,3548,0,0,0,3869,191,4,3,192,9,0,0,9,2,0,0,2,202,4,3,203,1739,8,0,1747,1801,0,0,1801,3441,8,0,3449,125,1,126,27,1,1,27,24,1,1,24,1319683,59313,1315802,0,1578381,workspace,0,4878,0,1496,0,3382,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
d2e46558ba0e11aac4a05c3cf71146c0b6307c8e,4296,5,4301,0,0,0,3870,119,1,0,120,12,0,0,12,6,0,0,6,137,1,0,138,2804,5,0,2809,1492,0,0,1492,4221,5,0,4226,178,1,179,29,1,1,29,23,1,1,23,1818245,84761,1813959,0,1818089,workspace,0,3923,0,1323,0,2600,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
24f72e9f3fd0ce64b944c2a474786f06ed5fa0fd,5363,477,5838,3,0,0,3871,163,14,7,170,14,3,0,17,7,0,0,7,184,17,7,194,3537,455,2,3990,1826,22,0,1848,5285,475,2,5758,256,7,263,35,1,1,35,27,1,1,27,2516852,2500845,2508725,2433772,2706794,workspace,0,343,0,295,0,48,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
9bf41af708e7efa9b9bc69886ca2fb4323f036b6,203244,41,203242,27,78,24,3872,6,2,0,8,1390,0,0,1390,61,0,0,61,1457,2,2,1457,201744,20,0,201764,1500,21,21,1500,203230,41,22,203249,673,1,674,65,1,1,65,52,1,1,52,9244772,9082977,9244772,-161795,9244772,workspace,0,277,0,239,0,38,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a1d78b59fc03aa4376519b6f2d886c5c729b5618,16233,2,16235,0,0,0,3873,489,1,1,489,41,0,0,41,42,0,0,42,572,1,1,572,9851,2,0,9853,6382,0,0,6382,15923,2,0,15925,608,1,609,67,1,1,67,53,1,1,53,6246021,419754,6245011,0,7175728,workspace,0,4956,0,1506,0,3450,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
19c71864258f55b07dd290d8740715c4707222f2,2212,2,2214,0,0,0,3874,54,1,1,54,58,0,0,58,6,0,0,6,118,1,1,118,1384,1,0,1385,828,1,0,829,2210,2,0,2212,31,1,32,9,1,1,9,8,1,1,8,165100,27895,160400,-271,132505,workspace,0,3001,0,1143,0,1858,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
2b799ae9e1e0a540f9a5971ddf27d83254668279,650,2,652,0,0,0,3875,32,1,0,33,0,0,0,0,0,0,0,0,32,1,0,33,333,1,0,334,317,1,0,318,637,2,0,639,19,1,20,7,1,0,8,6,1,0,7,274949,16250,274836,-10110,258586,workspace,0,321,0,263,0,58,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
5f5ee0f3ce6bfe8c0b1d15b5a498077f7a59ee03,181,5,186,0,0,0,3876,15,1,0,16,0,0,0,0,0,0,0,0,15,1,0,16,88,2,0,90,93,3,0,96,180,5,0,185,4,1,5,3,1,0,4,3,1,0,4,343201,99098,342342,-185831,243244,workspace,0,3043,0,1149,0,1894,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
078900df75f19ebf5dc059214e3b27a1db03aee3,17724,7,17731,0,0,0,3877,319,1,1,319,50,0,0,50,21,0,0,21,390,1,1,390,12244,6,0,12250,5480,1,0,5481,17508,7,0,17515,670,1,671,65,1,1,65,51,1,1,51,6553181,6552982,6553105,-123,7047634,workspace,0,4079,0,1354,0,2725,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
c113a651f1f59805a66f0d11617a0c27eb984afe,2630,7,2637,0,0,0,3878,68,1,1,68,4,0,0,4,5,0,0,5,77,1,1,77,1797,4,0,1801,833,3,0,836,2591,7,0,2598,81,1,82,20,1,1,20,19,1,1,19,581092,19360,580655,0,672190,workspace,0,4080,0,1354,0,2726,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
35454b35d8390d9989465527d13f1cdfe7c419df,208,2,210,0,0,0,3880,21,1,0,22,0,0,0,0,3,0,0,3,24,1,0,25,100,1,0,101,107,1,0,108,206,2,0,208,15,1,16,6,1,1,6,5,1,1,5,264757,193728,251782,0,241723,workspace,92,1065,30,565,62,500,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
f92805025d5b59b7fdb5a076bbe076e5cc5447e2,12,124,136,0,0,0,3881,3,5,0,8,0,1,0,1,0,2,0,2,3,8,0,11,9,52,0,61,3,72,0,75,12,124,0,136,4,1,5,3,1,0,4,3,1,0,4,64753,4210,8372,-4162,216868,workspace,0,3981,0,1336,0,2645,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6c4fecfaf7beefad0d1c3f8520bf50bb515a0716,713,56,769,0,0,0,3882,20,7,0,27,2,0,0,2,0,0,0,0,22,7,0,29,508,26,0,534,205,30,0,235,685,45,0,730,21,1,22,10,1,1,10,10,1,1,10,518567,15920,484520,0,551304,workspace,0,1425,0,918,0,507,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
b2fec4e9a17503ff8fae4fba6e9c875112fb9071,160,27,187,0,0,0,3883,7,3,0,10,1,0,0,1,2,0,0,2,10,3,0,13,75,15,0,90,85,12,0,97,159,25,0,184,6,1,7,4,1,0,5,4,1,0,5,361499,48337,162549,0,158387,workspace,0,344,0,295,0,49,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
e66cc1d58e16bf1650dd6479fed64ecaca8c6098,232,84,316,0,0,0,3884,15,3,0,18,2,0,0,2,3,0,0,3,20,3,0,23,117,59,0,176,115,25,0,140,229,84,0,313,17,1,18,8,1,0,9,8,1,0,9,453513,172259,453313,0,705631,workspace,0,304,0,254,0,50,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a13a417cdcfdfd1f1b3bf997bb6ffe6e69b096b9,1169,2,1171,0,0,0,3885,112,1,1,112,1,0,0,1,0,0,0,0,113,1,1,113,664,1,0,665,505,1,0,506,1053,2,0,1055,35,1,36,12,1,1,12,12,1,1,12,183784,72964,180384,0,180122,workspace,0,414,0,293,0,121,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
dd20ed1223b95fb2df99fa1d6b72810e5f693473,1639,41,1680,0,0,0,3886,67,3,0,70,6,0,0,6,9,0,0,9,82,3,0,85,950,24,0,974,689,17,0,706,1636,40,0,1676,52,2,54,11,1,1,11,10,1,1,10,434962,348465,434394,321378,408858,workspace,0,3937,0,1326,0,2611,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
2f71490d21796594ca6f55e375558944de9db5a0,326,12,338,0,0,0,3887,23,2,1,24,2,0,0,2,4,0,0,4,29,2,1,30,173,6,0,179,153,6,0,159,325,12,0,337,27,1,28,7,1,0,8,6,1,0,7,197347,13449,171144,0,348168,workspace,0,287,0,246,0,41,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
82d06e23387a83495433eedab50397bc5e8002c5,332,134,466,0,0,0,3893,20,3,0,23,0,0,0,0,0,0,0,0,20,3,0,23,217,74,0,291,115,60,0,175,331,133,0,464,8,4,12,4,1,0,5,3,1,0,4,320161,84478,110120,56680,1301616,workspace,0,2606,0,1038,0,1568,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
62fdf381fa707206140f80e010e15de23ca3c8fd,2430,196,2626,0,0,0,3894,51,16,8,59,7,0,0,7,4,0,0,4,62,16,8,70,1559,123,0,1682,871,73,0,944,2391,193,2,2582,47,13,60,11,1,0,12,11,1,0,12,445058,22700,442941,7416,838399,workspace,82,1674,23,811,59,863,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6741837233eec841f84131548befcfea8ebf6f14,414,4,418,0,0,0,3895,18,1,0,19,0,0,0,0,0,0,0,0,18,1,0,19,239,2,0,241,175,2,0,177,394,4,0,398,23,1,24,5,1,0,6,5,1,0,6,235793,64287,235406,-2248,171119,workspace,83,1675,23,811,60,864,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
354b03dee188d35dd932d514b186dcb9171ddaf7,14686,2,14688,0,0,0,3897,202,1,1,202,31,0,0,31,19,0,0,19,252,1,1,252,8896,1,0,8897,5790,1,0,5791,14599,2,0,14601,277,1,278,44,1,1,44,43,1,1,43,4464261,4185538,4463650,0,4558089,workspace,0,3384,0,1212,0,2172,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
3e37e7eca4efccaf5ac637f5a5abd2697ff7b93a,121,18,139,0,0,0,3898,12,1,0,13,0,0,0,0,0,0,0,0,12,1,0,13,91,0,0,91,30,18,0,48,120,18,0,138,10,1,11,4,1,0,5,4,1,0,5,270696,104585,238205,0,1649774,workspace,24,312,12,130,12,182,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
5f3ea3362a5a1c6550add1c680e34891716675c5,1771,92,1863,0,0,0,3900,62,2,1,63,4,0,0,4,0,0,0,0,66,2,1,67,1008,46,0,1054,763,46,0,809,1750,92,0,1842,59,2,61,12,1,1,12,11,1,1,11,1087343,508932,1076678,301878,1020640,workspace,87,2146,17,954,70,1192,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
06d1fc6112bcb2fda0177d0125480383299fedf9,104,2,106,0,0,0,3901,11,1,0,12,0,0,0,0,0,0,0,0,11,1,0,12,73,2,0,75,31,0,0,31,104,2,0,106,11,1,12,3,1,0,4,3,1,0,4,181489,40608,99737,0,92150,workspace,99,1504,29,747,70,757,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
78e81b0bc554f3f3edd6121671dae23483380d54,1313,20,1333,0,0,0,3903,29,1,1,29,3,0,0,3,0,0,0,0,32,1,1,32,1270,17,0,1287,43,3,0,46,1313,20,0,1333,33,1,34,12,1,1,12,11,1,1,11,1199286,13091,1198532,0,1357809,workspace,0,3388,0,1213,0,2175,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
8da64ca47efd5f45d1f62bc07ff2949f6685e85b,3427,36,3463,0,0,0,3904,39,1,0,40,6,0,0,6,1,0,0,1,46,1,0,47,1242,20,0,1262,2185,16,0,2201,3328,36,0,3364,45,1,46,12,1,0,13,11,1,0,12,1193966,619836,1193124,0,1129224,workspace,89,1524,30,756,59,768,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
732c01089601d25252301a59ec76f3c1bfb4d495,40,3,43,0,0,0,3905,7,3,0,10,0,0,0,0,0,0,0,0,7,3,0,10,29,3,0,32,11,0,0,11,40,3,0,43,13,1,14,6,1,0,7,6,1,0,7,530956,243185,526055,-54401,282870,workspace,0,3390,0,1214,0,2176,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
e5121eb951c49b36b2b55069ab778a74bbf6bcb1,144,29,173,0,0,0,3906,10,9,1,18,0,0,0,0,3,0,0,3,13,9,1,21,32,12,0,44,112,17,0,129,144,29,0,173,18,3,21,7,1,1,7,7,1,1,7,543649,530458,539476,232872,256491,workspace,0,3392,0,1214,0,2178,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
aa9fa938d9ba739575533246087e0a4177d22d10,134,2,136,0,0,0,3907,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,4,74,1,0,75,60,1,0,61,133,2,0,135,5,1,6,2,1,0,3,2,1,0,3,235805,71571,235683,0,292363,workspace,0,2607,0,1038,0,1569,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4a102fa9d94309965e98a707cb0c653cfa31ca71,3287,35,3322,0,0,0,3908,27,1,0,28,6,0,0,6,1,0,0,1,34,1,0,35,1159,18,0,1177,2128,17,0,2145,3190,21,0,3211,23,1,24,8,1,1,8,7,1,1,7,825293,387330,824868,0,1038135,workspace,90,1525,30,756,60,769,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
2bbecc84e2f2969e5649fdaeb1a0ca239b03fe44,230,374,604,0,0,0,3910,7,8,1,14,1,0,0,1,0,0,0,0,8,8,1,15,122,183,0,305,108,191,0,299,216,355,0,571,11,2,13,5,1,1,5,5,1,1,5,431303,82947,418238,72220,1092436,workspace,77,1528,26,758,51,770,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
91c601c54a097e467204285a728006a2b3c78eec,3912,7,3919,0,0,0,3911,42,1,0,43,7,0,0,7,1,0,0,1,50,1,0,51,1471,4,0,1475,2441,3,0,2444,3781,7,0,3788,35,1,36,10,1,0,11,9,1,0,10,1124739,539,1114969,0,1194116,workspace,78,1529,26,758,52,771,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
9a5cabf3da21f1707c9c38891f4095862b7abe16,2394,2,2396,0,0,0,3912,353,2,2,353,6,0,0,6,6,0,0,6,365,2,2,365,1359,1,0,1360,1035,1,0,1036,2337,2,0,2339,118,1,119,21,1,0,22,20,1,0,21,1545336,111796,1437180,0,1458877,workspace,11,840,8,549,3,291,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
84eba479a17a853c1df1d5bbbe674f308429a8f6,1130,11,1141,0,0,0,3913,74,2,1,75,5,0,0,5,6,0,0,6,85,2,1,86,669,10,0,679,461,1,0,462,1094,11,0,1105,79,3,82,18,3,2,19,18,1,1,18,1046979,226712,1045246,167,890324,branch,12,841,8,549,4,292,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
365350140a19459b3c763245339e062d1ae0d733,8,66,74,0,0,0,3915,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0,3,4,33,0,37,4,33,0,37,8,64,0,72,2,1,3,2,1,1,2,2,1,1,2,4792,2800,3236,0,803,workspace,108,1166,46,607,62,559,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1ab62973d37188e1193be4d3bea4aff2dac4a172,26792,69,26861,0,0,0,3916,115,1,0,116,9,1,0,10,0,1,0,1,124,3,0,127,6981,38,0,7019,19811,31,0,19842,26248,69,0,26317,56,1,57,15,1,0,16,14,1,0,15,1164219,1069039,1157073,0,896819,workspace,76,1563,29,773,47,790,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ab4bd3bdbb96e64451a38085dd42984ba444033e,69,10,79,0,0,0,3917,1,1,0,2,1,0,0,1,1,0,0,1,3,1,0,4,38,5,0,43,31,5,0,36,69,5,0,74,2,1,3,2,1,0,3,2,1,0,3,10451,7146,7663,-517,95697,workspace,77,1564,29,773,48,791,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
f157cbb44340dab23f79f914b80ab9925c4cb4c5,4018,225,4243,0,0,0,3918,117,8,2,123,16,0,0,16,4,0,0,4,137,8,2,143,2368,120,0,2488,1650,105,0,1755,4012,225,0,4237,40,3,43,9,1,1,9,8,1,1,8,440282,241219,439123,235445,1172733,workspace,84,2170,21,962,63,1208,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
c1def0df51678d6303d8f7e75798d2330bbd61a2,377,5,382,0,0,0,3919,12,2,0,14,0,0,0,0,0,0,0,0,12,2,0,14,200,3,0,203,177,2,0,179,377,5,0,382,7,1,8,2,1,0,3,2,1,0,3,177244,158635,162061,0,192377,workspace,85,2171,21,962,64,1209,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
d5e5d1412e3f1571b505b70df534c2f8db0729ac,382,7,389,0,0,0,3921,14,1,0,15,0,0,0,0,0,0,0,0,14,1,0,15,203,4,0,207,179,3,0,182,382,4,0,386,9,1,10,3,1,0,4,3,1,0,4,185749,135739,177244,0,207560,workspace,86,2172,21,962,65,1210,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4f5f490ce009db72eb22a7e7fe46b904ba8225d5,3553,16,3569,0,0,0,3922,90,2,0,92,11,0,0,11,4,0,0,4,105,2,0,107,2024,15,0,2039,1529,1,0,1530,3547,16,0,3563,45,1,46,11,1,1,11,10,1,1,10,455362,335683,455014,0,513927,workspace,87,2173,21,962,66,1211,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
